gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,age_group
2,1,21.9,28,0,0,17.99,0,0,2,0.76,2,2
2,2,2.13,8,4,0,13.99,1,3,3,0.24,4,3
2,0,4.07,19,1,0,8.99,1,2,3,0.2,4,0
0,0,0.65,43,1,1,8.99,1,4,3,0.01,3,2
0,1,6.11,28,3,0,17.99,0,0,1,0.21,5,0
0,1,4.53,15,3,2,17.99,0,0,4,0.28,4,4
2,1,15.18,30,1,0,17.99,0,1,4,0.49,4,0
0,0,13.92,29,5,0,8.99,1,3,1,0.46,3,2
1,1,5.62,49,0,4,17.99,0,0,5,0.11,4,4
0,2,2.42,59,2,1,13.99,1,4,3,0.04,3,4
1,0,9.06,30,2,2,8.99,0,0,2,0.29,3,0
2,0,2.28,6,1,0,8.99,1,0,3,0.33,5,1
0,2,28.8,49,5,1,13.99,0,0,3,0.58,2,4
1,2,14.87,46,3,4,13.99,0,2,4,0.32,5,2
2,0,13.94,56,1,0,8.99,1,4,3,0.24,2,2
1,0,15.61,30,3,0,8.99,0,1,5,0.5,5,0
0,2,0.22,51,1,0,13.99,1,0,1,0.0,6,1
0,2,3.92,17,4,0,13.99,0,0,5,0.22,4,2
0,2,2.26,60,5,2,13.99,1,0,2,0.04,4,2
0,1,1.79,5,4,3,17.99,0,3,5,0.3,3,4
1,1,22.44,29,2,4,17.99,0,0,2,0.75,0,0
0,2,23.59,43,3,0,13.99,0,2,1,0.54,5,2
2,1,24.19,22,4,2,17.99,0,3,2,1.05,5,0
0,0,6.56,10,0,3,8.99,0,2,5,0.6,1,0
1,2,16.13,47,1,2,13.99,0,2,5,0.34,1,0
0,2,19.16,60,0,4,13.99,0,2,5,0.31,4,0
0,2,1.28,57,0,4,13.99,1,1,4,0.02,5,4
1,1,32.04,26,2,4,17.99,0,4,3,1.19,0,3
0,1,0.12,2,3,1,17.99,0,4,5,0.04,1,4
0,2,0.25,37,0,1,13.99,1,2,5,0.01,6,3
1,0,4.46,50,0,0,8.99,1,0,3,0.09,2,3
2,1,4.24,14,0,3,17.99,1,3,2,0.28,3,4
0,2,8.62,57,1,1,13.99,1,4,3,0.15,0,3
0,0,11.96,45,2,2,8.99,1,4,2,0.26,0,4
0,2,0.44,1,1,4,13.99,1,4,1,0.22,5,4
2,1,1.12,27,3,2,17.99,1,3,5,0.04,6,0
2,0,14.1,42,3,1,8.99,1,4,5,0.33,4,2
2,2,10.74,27,5,4,13.99,0,4,5,0.38,3,4
0,2,8.27,60,2,4,13.99,1,3,3,0.14,1,1
1,2,12.91,42,3,4,13.99,1,2,1,0.3,1,2
2,1,9.23,10,3,0,17.99,0,3,3,0.84,2,4
0,0,0.52,1,0,4,8.99,1,4,4,0.26,1,2
1,0,2.18,15,5,1,8.99,1,2,5,0.14,4,1
2,1,1.64,5,3,1,17.99,1,1,1,0.27,4,2
2,0,5.53,17,3,1,8.99,0,2,2,0.31,5,0
1,0,9.96,8,3,4,8.99,0,0,2,1.11,0,4
1,0,4.27,36,4,1,8.99,1,4,3,0.12,0,4
2,2,1.57,16,0,1,13.99,0,4,5,0.09,2,4
2,2,5.4,7,1,1,13.99,0,3,5,0.68,6,4
1,0,3.86,8,2,3,8.99,1,4,4,0.43,0,4
2,1,10.51,13,2,0,17.99,0,0,5,0.75,4,4
0,0,7.47,58,3,0,8.99,1,3,2,0.13,5,1
1,1,0.72,47,4,3,17.99,1,1,3,0.01,2,3
1,0,18.97,60,4,2,8.99,1,3,3,0.31,0,0
0,0,4.02,48,3,0,8.99,1,0,4,0.08,6,4
0,0,13.62,33,4,0,8.99,1,3,2,0.4,1,4
0,2,4.69,48,5,1,13.99,1,0,4,0.1,6,4
0,2,1.68,6,3,1,13.99,0,0,3,0.24,2,3
1,2,8.69,22,5,0,13.99,0,0,2,0.38,4,4
1,2,12.67,50,3,3,13.99,1,1,2,0.25,2,2
1,2,13.02,41,0,3,13.99,1,3,3,0.31,5,2
1,1,11.94,43,1,4,17.99,0,0,4,0.27,2,1
1,0,24.4,35,2,3,8.99,0,4,2,0.68,3,4
0,1,3.0,59,5,0,17.99,1,1,5,0.05,6,4
1,2,12.42,20,4,4,13.99,0,0,5,0.59,5,2
0,2,12.3,32,1,1,13.99,1,3,4,0.37,1,4
0,1,23.63,34,0,1,17.99,0,0,5,0.68,3,2
0,0,4.48,28,3,1,8.99,1,3,5,0.15,0,2
0,2,3.26,20,4,1,13.99,0,4,4,0.16,6,0
2,0,4.31,37,0,1,8.99,1,2,5,0.11,6,1
0,1,6.41,4,3,4,17.99,0,0,1,1.28,6,2
0,0,7.52,34,4,2,8.99,1,1,5,0.21,5,4
2,2,17.37,17,0,0,13.99,0,2,1,0.97,4,4
2,0,29.26,36,0,1,8.99,0,2,1,0.79,1,4
2,2,27.56,28,1,1,13.99,0,4,5,0.95,4,2
2,0,11.74,33,0,0,8.99,1,1,2,0.35,2,4
1,2,12.22,17,0,3,13.99,0,2,2,0.68,3,2
0,2,1.64,8,1,1,13.99,1,0,1,0.18,0,0
1,0,1.3,56,0,3,8.99,1,0,1,0.02,2,4
2,1,3.41,26,3,3,17.99,0,0,5,0.13,0,0
2,0,15.49,31,0,1,8.99,1,3,3,0.48,2,4
0,1,16.05,56,3,1,17.99,0,4,4,0.28,2,2
1,1,5.72,21,4,4,17.99,0,2,1,0.26,1,0
0,2,8.54,6,0,3,13.99,0,0,3,1.22,5,3
0,1,16.6,17,3,1,17.99,0,3,3,0.92,3,0
2,1,19.18,49,3,2,17.99,1,3,5,0.38,2,0
2,2,4.11,33,3,3,13.99,1,1,5,0.12,3,4
0,1,3.26,36,0,4,17.99,1,3,1,0.09,2,0
1,1,3.39,30,5,2,17.99,0,2,5,0.11,3,0
2,0,14.58,56,1,0,8.99,1,0,3,0.26,2,0
1,1,23.87,47,4,0,17.99,0,1,2,0.5,3,2
1,1,11.91,18,5,4,17.99,0,0,3,0.63,0,0
2,2,0.65,16,1,4,13.99,1,3,5,0.04,4,0
1,2,6.99,28,1,2,13.99,0,0,3,0.24,5,2
0,1,2.69,54,5,2,17.99,1,1,3,0.05,6,2
2,0,33.99,30,1,1,8.99,0,0,2,1.1,3,2
2,2,6.67,49,4,0,13.99,1,1,1,0.13,2,0
0,0,1.96,18,2,4,8.99,1,2,2,0.1,0,4
2,0,1.97,39,4,2,8.99,1,0,3,0.05,4,4
0,2,0.09,40,3,3,13.99,1,0,1,0.0,4,4
0,2,12.53,30,3,2,13.99,0,1,4,0.4,2,0
1,1,4.4,24,5,4,17.99,0,4,4,0.18,2,0
2,1,1.54,27,1,0,17.99,1,1,2,0.06,4,1
1,2,17.28,50,5,0,13.99,0,4,5,0.34,1,3
1,1,13.87,24,3,0,17.99,0,0,5,0.55,1,4
0,1,4.25,21,5,1,17.99,1,4,3,0.19,6,0
1,0,15.01,25,1,4,8.99,0,2,2,0.58,5,2
1,0,6.06,37,3,3,8.99,1,2,5,0.16,1,3
0,0,26.62,55,2,3,8.99,0,2,4,0.48,0,2
0,1,1.26,34,0,3,17.99,1,0,2,0.04,2,2
0,2,1.21,20,5,4,13.99,1,3,5,0.06,6,0
0,0,6.53,49,0,4,8.99,1,3,5,0.13,6,4
1,0,15.91,21,2,3,8.99,0,3,2,0.72,2,0
2,0,2.02,2,4,2,8.99,0,1,5,0.67,2,3
2,1,11.18,46,1,4,17.99,0,2,4,0.24,0,4
2,0,0.12,26,5,3,8.99,1,1,2,0.0,2,1
1,2,27.06,32,0,1,13.99,0,2,3,0.82,3,2
2,1,0.62,39,2,4,17.99,1,3,2,0.02,0,4
2,2,10.18,56,3,1,13.99,1,2,3,0.18,5,0
1,2,6.52,23,5,0,13.99,0,4,2,0.27,1,4
1,1,2.47,7,0,0,17.99,0,2,4,0.31,5,2
1,2,3.48,29,4,1,13.99,0,2,4,0.12,3,0
2,0,20.49,26,1,4,8.99,0,2,1,0.76,4,2
2,1,20.55,20,5,3,17.99,0,0,5,0.98,6,2
2,0,0.94,30,2,0,8.99,1,0,4,0.03,3,4
0,0,0.4,38,4,2,8.99,1,2,5,0.01,0,2
1,2,1.97,2,2,1,13.99,0,0,4,0.66,6,1
1,1,16.88,20,4,2,17.99,0,4,2,0.8,6,4
1,2,0.8,32,4,3,13.99,1,2,1,0.02,3,1
2,0,14.84,10,2,0,8.99,0,1,2,1.35,6,4
2,2,31.16,47,1,2,13.99,0,2,5,0.65,2,1
0,0,1.42,40,4,2,8.99,1,2,4,0.03,5,4
1,0,0.9,40,2,1,8.99,1,3,5,0.02,2,4
0,1,6.48,25,2,0,17.99,0,1,4,0.25,2,2
1,2,1.42,42,4,1,13.99,1,4,3,0.03,4,2
0,0,10.1,24,0,3,8.99,0,0,2,0.4,6,1
2,1,4.69,12,1,2,17.99,1,0,3,0.36,2,4
0,1,0.61,12,4,4,17.99,1,1,3,0.05,2,1
2,0,18.15,54,3,0,8.99,1,2,1,0.33,6,0
1,2,2.89,36,3,3,13.99,1,2,3,0.08,6,4
1,1,8.48,13,1,4,17.99,0,4,3,0.61,6,0
1,1,0.62,8,1,2,17.99,1,4,1,0.07,4,2
0,0,0.01,55,0,2,8.99,1,4,3,0.0,2,2
0,0,4.15,50,3,3,8.99,1,2,2,0.08,2,0
0,2,26.73,28,1,0,13.99,0,3,3,0.92,4,4
2,0,1.32,11,5,3,8.99,1,3,5,0.11,4,0
0,2,19.84,29,0,3,13.99,0,2,1,0.66,3,4
2,1,3.64,39,0,0,17.99,1,3,5,0.09,3,0
0,1,10.68,46,5,4,17.99,1,1,1,0.23,2,2
2,0,29.96,43,3,3,8.99,0,1,5,0.68,5,4
1,1,1.64,11,3,2,17.99,1,3,1,0.14,3,0
2,2,8.55,57,4,2,13.99,1,4,1,0.15,4,2
2,2,3.92,56,4,0,13.99,1,2,1,0.07,3,4
2,1,11.29,7,2,4,17.99,0,3,1,1.41,2,0
2,1,0.4,15,5,2,17.99,1,3,1,0.03,6,3
2,2,2.33,56,1,0,13.99,1,1,2,0.04,6,4
1,1,1.98,5,2,0,17.99,0,0,2,0.33,6,4
2,0,1.31,46,1,0,8.99,1,1,2,0.03,6,2
1,2,8.71,23,5,4,13.99,0,0,5,0.36,1,0
2,2,4.65,19,4,1,13.99,0,2,4,0.23,5,0
0,1,27.16,53,5,4,17.99,0,0,1,0.5,2,3
0,0,10.22,53,4,2,8.99,1,0,4,0.19,6,2
2,0,11.39,44,5,2,8.99,1,3,3,0.25,5,0
0,1,1.5,60,5,0,17.99,1,3,5,0.02,4,0
0,2,13.28,20,2,2,13.99,0,4,3,0.63,2,0
1,1,4.67,58,1,3,17.99,1,4,1,0.08,2,0
0,0,1.18,42,1,3,8.99,1,2,5,0.03,4,4
1,0,1.92,27,5,1,8.99,1,3,5,0.07,4,1
1,1,3.73,31,1,3,17.99,1,4,5,0.12,2,0
1,2,9.39,22,2,1,13.99,0,3,1,0.41,0,0
0,2,7.74,6,5,1,13.99,0,0,4,1.11,4,1
2,0,0.57,56,5,2,8.99,1,4,2,0.01,1,4
1,2,4.3,46,0,2,13.99,1,4,3,0.09,1,2
2,2,22.07,59,4,0,13.99,0,2,1,0.37,1,3
0,2,10.7,39,2,3,13.99,1,1,1,0.27,5,4
1,2,1.88,40,3,4,13.99,1,1,4,0.05,5,4
2,1,0.95,55,5,0,17.99,1,1,4,0.02,1,2
0,0,16.43,56,2,3,8.99,1,2,2,0.29,5,4
2,1,12.37,30,2,3,17.99,0,0,2,0.4,0,2
2,2,12.82,36,1,3,13.99,1,0,2,0.35,5,0
1,1,10.86,46,2,2,17.99,0,0,4,0.23,6,2
2,1,1.78,51,4,2,17.99,1,1,5,0.03,4,4
0,0,13.93,34,3,1,8.99,1,0,2,0.4,1,0
1,1,2.95,40,4,1,17.99,1,0,2,0.07,5,0
1,1,28.14,60,0,2,17.99,0,0,2,0.46,1,0
1,1,8.28,16,5,0,17.99,0,2,5,0.49,4,0
0,0,10.64,57,4,1,8.99,1,2,1,0.18,0,0
2,0,0.85,36,3,2,8.99,1,0,3,0.02,6,2
0,0,2.29,26,1,3,8.99,1,1,4,0.08,2,4
2,2,23.37,57,0,3,13.99,0,0,5,0.4,1,0
1,0,3.01,60,5,3,8.99,1,2,5,0.05,3,2
0,2,10.29,17,5,0,13.99,0,3,5,0.57,1,4
0,0,2.63,54,2,3,8.99,1,0,4,0.05,0,4
0,1,14.27,17,3,0,17.99,0,0,4,0.79,1,4
2,0,2.48,45,0,1,8.99,1,3,2,0.05,4,3
0,1,0.48,35,3,1,17.99,1,4,3,0.01,6,0
1,1,12.6,54,1,3,17.99,1,1,1,0.23,2,4
0,1,1.35,8,3,2,17.99,1,2,3,0.15,3,1
1,2,4.11,54,1,2,13.99,1,2,1,0.07,6,0
2,0,27.26,24,0,2,8.99,0,1,1,1.09,0,0
1,2,24.13,27,0,4,13.99,0,0,3,0.86,1,4
1,1,13.66,31,5,2,17.99,1,4,1,0.43,1,0
1,2,10.58,9,5,0,13.99,0,0,1,1.06,2,3
1,1,0.73,44,4,0,17.99,1,3,5,0.02,6,4
0,1,2.66,32,1,3,17.99,1,3,3,0.08,1,4
0,1,0.12,28,4,0,17.99,1,1,4,0.0,5,0
2,0,0.76,44,2,4,8.99,1,3,4,0.02,6,2
2,2,22.9,47,5,0,13.99,0,1,2,0.48,2,0
0,1,3.36,23,3,4,17.99,1,0,3,0.14,5,1
0,2,4.1,21,2,2,13.99,0,0,5,0.19,5,4
2,0,8.77,41,2,3,8.99,1,1,2,0.21,4,0
0,1,22.8,24,1,1,17.99,0,0,4,0.91,6,4
1,2,0.88,21,4,2,13.99,1,1,1,0.04,0,2
2,2,6.59,40,3,0,13.99,1,1,4,0.16,4,2
1,0,4.15,17,0,0,8.99,1,2,5,0.23,3,2
1,1,0.42,29,4,4,17.99,1,4,2,0.01,2,2
0,0,2.8,40,3,3,8.99,1,3,4,0.07,1,0
0,2,0.76,24,0,0,13.99,1,3,2,0.03,6,4
0,0,5.78,22,2,1,8.99,1,1,2,0.25,5,0
0,0,17.59,58,3,1,8.99,1,2,2,0.3,4,2
2,2,9.9,46,1,1,13.99,0,4,5,0.21,0,4
2,2,13.22,37,2,2,13.99,1,1,2,0.35,3,2
0,0,1.77,47,4,1,8.99,1,0,3,0.04,2,4
1,1,7.03,19,0,4,17.99,0,0,2,0.35,2,2
1,2,14.96,16,3,4,13.99,0,1,5,0.88,5,4
1,1,3.11,50,3,2,17.99,1,0,4,0.06,1,2
0,0,0.29,33,3,4,8.99,1,2,1,0.01,4,0
0,2,1.69,54,5,1,13.99,1,2,3,0.03,2,2
2,0,0.61,16,1,3,8.99,1,3,2,0.04,3,0
1,1,11.84,56,0,2,17.99,0,0,5,0.21,6,0
1,2,25.88,49,2,0,13.99,0,4,2,0.52,4,2
1,0,1.79,18,1,1,8.99,1,3,5,0.09,3,4
2,1,19.19,50,1,0,17.99,1,0,1,0.38,2,4
0,1,7.11,43,5,3,17.99,0,0,5,0.16,4,1
2,1,3.2,57,4,3,17.99,1,0,1,0.06,6,0
0,1,1.03,30,4,4,17.99,1,0,1,0.03,6,4
0,2,6.23,49,2,3,13.99,1,2,3,0.12,1,4
1,2,7.01,38,1,4,13.99,1,3,2,0.18,6,2
1,0,2.95,37,3,3,8.99,1,4,4,0.08,4,4
1,2,16.9,20,5,4,13.99,0,0,2,0.8,3,0
1,0,0.36,39,0,1,8.99,1,4,3,0.01,3,2
0,2,19.23,56,3,4,13.99,1,3,2,0.34,5,4
2,1,27.1,57,0,0,17.99,0,3,4,0.47,3,4
1,0,8.25,27,1,3,8.99,0,2,3,0.29,1,2
1,2,3.06,17,2,4,13.99,1,4,2,0.17,2,2
2,0,0.86,22,5,3,8.99,1,1,4,0.04,2,0
0,1,5.22,33,4,0,17.99,0,0,5,0.15,2,4
1,0,3.99,33,5,2,8.99,1,4,5,0.12,5,2
0,2,0.59,13,4,3,13.99,1,0,3,0.04,6,0
2,0,0.75,55,3,1,8.99,1,4,5,0.01,0,0
0,0,3.59,29,1,3,8.99,1,4,3,0.12,4,2
1,0,0.24,43,1,0,8.99,1,2,3,0.01,5,4
2,0,25.77,38,5,2,8.99,0,4,4,0.66,0,2
1,2,2.94,43,4,0,13.99,1,0,2,0.07,6,4
0,2,6.54,7,0,4,13.99,0,4,2,0.82,1,1
1,2,4.7,13,4,4,13.99,1,1,4,0.34,6,4
0,1,0.19,18,0,1,17.99,0,2,5,0.01,0,2
0,1,7.72,51,4,3,17.99,1,2,3,0.15,5,4
1,2,6.88,22,1,0,13.99,0,1,3,0.3,5,2
2,1,19.3,19,4,2,17.99,0,4,5,0.97,4,0
1,1,1.0,40,1,4,17.99,1,3,4,0.02,2,0
2,1,28.65,36,2,1,17.99,0,4,5,0.77,3,2
0,2,6.86,49,0,3,13.99,1,2,2,0.14,6,4
2,0,2.36,27,4,1,8.99,1,1,3,0.08,0,4
0,0,3.84,2,2,2,8.99,0,0,2,1.28,0,0
0,2,0.11,41,0,2,13.99,1,0,2,0.0,0,0
1,0,6.36,31,2,4,8.99,1,0,4,0.2,6,2
1,0,12.3,26,1,4,8.99,0,2,4,0.46,6,2
2,1,8.18,40,2,2,17.99,0,0,5,0.2,5,0
2,1,1.05,42,1,1,17.99,1,0,2,0.02,0,0
2,2,6.49,50,4,3,13.99,0,4,5,0.13,5,0
1,1,15.91,49,5,2,17.99,1,3,1,0.32,3,2
2,2,12.85,39,1,4,13.99,1,2,3,0.32,1,4
0,1,1.22,56,1,0,17.99,1,1,1,0.02,1,2
2,2,1.96,26,2,4,13.99,0,2,4,0.07,2,2
0,0,8.3,55,1,3,8.99,1,4,3,0.15,1,2
0,0,11.62,50,1,3,8.99,1,0,2,0.23,2,4
0,0,5.06,36,2,4,8.99,1,2,3,0.14,1,4
2,1,3.84,30,1,0,17.99,1,1,5,0.12,2,1
0,2,2.97,46,3,4,13.99,1,0,1,0.06,4,0
0,2,8.23,57,1,3,13.99,1,1,1,0.14,1,2
1,1,12.72,13,4,2,17.99,0,0,2,0.91,4,3
1,1,10.76,31,0,0,17.99,1,4,1,0.34,4,2
1,1,26.15,53,5,0,17.99,0,0,1,0.48,5,2
0,1,3.78,37,0,1,17.99,1,2,5,0.1,3,4
0,2,6.49,21,3,1,13.99,0,0,5,0.29,0,0
0,0,1.76,10,3,4,8.99,1,0,4,0.16,1,2
1,1,8.43,49,2,4,17.99,1,1,1,0.17,5,2
1,0,4.85,37,0,4,8.99,1,0,4,0.13,1,2
2,2,14.04,19,3,2,13.99,0,3,2,0.7,6,4
1,1,19.59,25,0,4,17.99,0,0,1,0.75,3,0
2,2,0.06,13,4,0,13.99,0,4,5,0.0,3,4
0,2,26.91,19,3,4,13.99,0,2,2,1.35,0,2
1,2,1.36,58,3,0,13.99,1,0,5,0.02,2,0
0,1,7.53,48,1,0,17.99,1,4,3,0.15,2,0
0,1,2.08,7,3,3,17.99,0,2,4,0.26,5,4
1,0,10.13,8,4,4,8.99,0,0,5,1.13,4,4
0,0,11.07,47,2,1,8.99,1,1,4,0.23,0,4
1,1,4.67,43,5,3,17.99,1,1,4,0.11,5,2
0,1,6.01,36,3,4,17.99,0,2,4,0.16,0,0
0,2,14.92,13,3,3,13.99,0,3,2,1.07,2,4
0,0,8.28,51,0,1,8.99,1,3,2,0.16,1,1
2,0,4.96,51,5,2,8.99,1,4,1,0.1,1,2
2,0,1.11,44,3,1,8.99,1,4,5,0.02,5,0
2,1,0.85,26,4,3,17.99,1,2,3,0.03,1,4
0,0,1.85,34,1,3,8.99,1,4,2,0.05,5,2
1,1,8.29,13,3,2,17.99,0,3,1,0.59,1,1
0,0,13.15,13,1,3,8.99,0,3,2,0.94,4,0
2,2,3.7,22,2,4,13.99,1,3,3,0.16,1,2
0,0,5.08,48,1,3,8.99,1,4,5,0.1,2,2
0,2,13.81,13,4,3,13.99,0,0,1,0.99,0,0
0,2,6.51,51,1,4,13.99,1,1,1,0.13,1,3
1,2,6.68,15,4,2,13.99,0,0,1,0.42,3,0
2,1,18.05,41,0,2,17.99,0,0,5,0.43,5,4
0,1,26.19,34,0,1,17.99,0,1,1,0.75,6,2
2,1,8.48,10,3,1,17.99,0,4,1,0.77,4,0
1,1,14.15,44,0,2,17.99,1,1,3,0.31,4,2
0,1,2.01,24,3,4,17.99,1,2,3,0.08,6,2
1,1,0.48,36,1,3,17.99,1,3,5,0.01,5,0
1,1,8.75,46,1,0,17.99,1,0,3,0.19,1,4
0,1,9.17,43,1,2,17.99,1,1,3,0.21,3,4
1,2,0.83,13,5,3,13.99,1,4,3,0.06,2,0
2,0,3.68,45,0,1,8.99,1,0,3,0.08,6,0
0,0,12.12,41,5,4,8.99,1,2,2,0.29,3,0
0,0,28.06,33,4,3,8.99,0,4,4,0.83,2,4
2,1,17.24,53,4,2,17.99,0,2,5,0.32,2,0
2,0,2.91,40,4,4,8.99,1,4,3,0.07,3,4
0,2,3.05,26,3,3,13.99,1,4,2,0.11,6,2
1,1,5.43,56,0,3,17.99,1,3,4,0.1,2,4
2,1,2.51,18,1,3,17.99,0,4,5,0.13,6,4
0,0,10.64,36,2,4,8.99,1,4,1,0.29,0,4
1,2,12.06,26,5,1,13.99,0,2,1,0.45,4,2
0,2,28.5,23,5,0,13.99,0,3,3,1.19,2,2
0,0,11.25,24,1,0,8.99,0,1,5,0.45,1,4
2,0,1.13,41,1,0,8.99,1,1,2,0.03,1,0
1,0,12.33,47,5,0,8.99,1,3,1,0.26,0,2
1,2,8.43,37,5,2,13.99,1,2,1,0.22,2,2
2,2,3.36,50,0,1,13.99,1,3,5,0.07,5,2
0,0,11.36,51,2,0,8.99,1,4,1,0.22,3,4
0,1,2.08,12,0,2,17.99,0,2,5,0.16,0,2
1,1,3.49,26,1,3,17.99,0,0,5,0.13,0,0
1,2,2.28,59,1,1,13.99,1,1,2,0.04,1,0
1,2,22.89,50,0,1,13.99,0,1,3,0.45,0,2
0,1,14.17,19,3,4,17.99,0,3,3,0.71,0,0
2,2,0.9,27,3,2,13.99,1,4,3,0.03,4,4
0,2,17.31,37,0,2,13.99,1,4,1,0.46,3,2
0,1,3.69,26,1,4,17.99,1,1,5,0.14,2,0
2,1,31.47,52,2,0,17.99,0,2,5,0.59,2,2
2,2,1.24,56,1,3,13.99,1,2,1,0.02,6,4
2,1,2.98,60,5,2,17.99,1,2,4,0.05,3,0
0,0,1.85,6,0,1,8.99,1,1,5,0.26,4,0
0,2,1.77,11,0,2,13.99,1,4,3,0.15,5,0
2,1,0.42,28,3,3,17.99,1,1,5,0.01,3,1
0,0,5.7,9,3,0,8.99,0,0,1,0.57,1,2
2,0,0.51,11,5,4,8.99,1,4,5,0.04,2,2
1,0,3.45,26,3,2,8.99,1,2,3,0.13,3,1
1,0,6.45,6,5,2,8.99,0,0,5,0.92,2,2
2,0,5.16,41,2,2,8.99,1,2,2,0.12,5,4
1,0,1.41,0,3,4,8.99,0,2,5,1.41,0,4
1,1,0.52,20,2,4,17.99,1,0,2,0.02,6,2
0,2,6.25,56,0,0,13.99,0,2,4,0.11,5,2
0,2,8.58,16,5,1,13.99,0,0,2,0.5,3,4
1,1,9.78,54,0,0,17.99,0,0,4,0.18,5,0
2,0,0.14,57,3,1,8.99,1,2,5,0.0,3,4
1,1,7.95,59,3,2,17.99,1,1,2,0.13,2,1
2,0,14.86,55,4,0,8.99,1,2,2,0.27,2,4
2,2,4.09,7,2,3,13.99,0,3,5,0.51,2,0
0,0,1.29,44,4,4,8.99,1,4,3,0.03,5,1
2,2,2.44,17,5,3,13.99,1,0,3,0.14,6,4
1,1,6.16,53,2,2,17.99,0,0,4,0.11,6,0
2,1,15.16,45,2,1,17.99,1,0,2,0.33,2,2
1,2,7.57,18,0,4,13.99,0,1,5,0.4,1,4
2,1,27.56,44,0,3,17.99,0,3,4,0.61,1,0
2,0,3.17,46,0,2,8.99,1,4,1,0.07,3,0
0,0,2.99,54,5,1,8.99,1,1,1,0.05,3,2
2,1,1.04,51,0,4,17.99,1,0,1,0.02,2,0
1,2,6.52,25,1,2,13.99,0,3,2,0.25,6,0
1,2,3.11,51,4,4,13.99,1,3,5,0.06,3,0
1,1,9.77,29,1,3,17.99,0,1,3,0.33,3,2
0,0,4.27,23,3,3,8.99,1,2,1,0.18,6,4
2,0,22.19,34,5,2,8.99,0,0,2,0.63,5,0
0,2,6.43,39,0,2,13.99,0,0,5,0.16,4,4
1,1,2.15,42,2,1,17.99,1,0,2,0.05,1,2
2,2,5.08,25,1,4,13.99,0,3,1,0.2,5,4
1,2,4.79,58,5,3,13.99,1,0,3,0.08,6,0
2,2,4.09,56,2,3,13.99,1,4,3,0.07,5,2
2,0,5.46,41,1,1,8.99,1,2,3,0.13,0,0
2,2,11.65,44,1,2,13.99,1,1,1,0.26,5,2
1,2,1.41,28,5,1,13.99,1,3,4,0.05,6,4
2,2,3.69,45,0,4,13.99,1,3,2,0.08,4,0
1,0,10.99,33,1,1,8.99,1,0,3,0.32,6,4
0,1,2.92,38,4,0,17.99,1,3,5,0.07,0,1
1,0,12.68,18,2,3,8.99,0,2,3,0.67,3,3
0,0,1.91,18,0,0,8.99,1,1,3,0.1,2,4
1,2,0.31,52,2,0,13.99,1,2,1,0.01,1,2
1,1,7.45,24,0,2,17.99,0,2,1,0.3,6,0
1,0,5.73,41,4,1,8.99,1,3,3,0.14,5,4
0,2,31.15,57,2,3,13.99,0,4,5,0.54,4,2
2,1,8.11,56,3,1,17.99,0,4,5,0.14,4,3
1,1,7.02,44,3,0,17.99,1,3,5,0.16,0,0
0,2,9.36,27,1,1,13.99,0,2,3,0.33,4,0
1,2,9.7,37,3,2,13.99,1,1,1,0.26,0,4
2,0,15.34,43,2,0,8.99,1,1,3,0.35,1,4
1,1,1.68,16,4,0,17.99,1,2,2,0.1,3,0
0,2,3.88,41,5,1,13.99,1,4,4,0.09,4,0
0,1,10.47,37,1,3,17.99,0,2,4,0.28,6,0
2,0,6.69,13,4,0,8.99,1,1,1,0.48,5,0
2,2,8.18,36,5,2,13.99,1,2,2,0.22,5,4
0,2,21.36,19,3,0,13.99,0,4,4,1.07,4,1
0,2,7.66,36,3,0,13.99,0,2,5,0.21,6,3
2,0,10.85,44,3,1,8.99,1,3,4,0.24,3,4
1,2,9.73,52,3,4,13.99,1,1,1,0.18,3,2
1,0,7.95,33,0,4,8.99,1,4,3,0.23,3,4
2,0,1.92,32,5,1,8.99,1,3,5,0.06,4,2
2,1,11.7,28,2,0,17.99,0,2,3,0.4,4,0
0,2,12.72,16,3,0,13.99,0,3,3,0.75,4,0
2,1,6.66,39,1,3,17.99,1,2,1,0.17,6,1
2,1,0.76,2,1,2,17.99,0,2,2,0.25,1,2
1,0,24.86,54,3,3,8.99,1,4,2,0.45,1,4
0,2,22.67,55,2,4,13.99,1,3,1,0.4,2,3
1,2,17.66,19,5,4,13.99,0,2,2,0.88,5,1
1,1,12.66,45,4,3,17.99,1,4,1,0.28,2,0
1,1,1.85,46,3,2,17.99,1,1,1,0.04,0,0
2,2,1.42,37,3,4,13.99,1,3,2,0.04,6,4
2,0,10.31,14,2,4,8.99,0,4,1,0.69,0,1
0,1,8.8,10,4,2,17.99,0,2,2,0.8,1,0
0,1,6.18,36,2,1,17.99,1,1,3,0.17,3,2
1,1,4.23,14,5,0,17.99,0,0,5,0.28,2,4
1,1,4.93,3,1,3,17.99,0,1,1,1.23,2,2
0,1,1.21,24,1,4,17.99,0,2,5,0.05,5,2
2,0,18.32,52,4,4,8.99,1,1,5,0.35,1,0
2,2,12.7,35,0,1,13.99,0,0,5,0.35,3,2
0,0,2.63,42,3,2,8.99,1,3,2,0.06,3,2
0,1,5.18,33,5,1,17.99,1,3,1,0.15,0,0
0,0,6.99,11,4,4,8.99,0,1,1,0.58,6,2
